"","animal_number","genotype","sex","name","acronym","structure_id_path","parent_structure_id","cell_numbers","cell_density"
"9:94","AN10.1","WT","female","Retrosplenial area, lateral agranular part, layer 5","RSPagl5","/997/8/567/688/695/315/254/894/774/",894,6,72.6313113583266
"9:95","AN10.1","WT","female","corpus callosum","cc","/997/1009/983/776/",983,50,72.2823289944661
"9:97","AN10.1","WT","female","Piriform-amygdala cortex","PAA","/997/8/567/688/695/698/788/",698,96,982.147424420687
"9:98","AN10.1","WT","female","Zona incerta","ZI","/997/8/343/1129/1097/290/797/",290,10,48.5679733070419
"9:99","AN10.1","WT","female","stria medullaris","sm","/997/1009/991/824/1083/802/",1083,4,227.881273856321
"9:100","AN10.1","WT","female","Pallidum","PAL","/997/8/567/623/803/",623,3,56.3528439401909
"9:101","AN10.1","WT","female","Supplemental somatosensory area, layer 2/3","SSs2/3","/997/8/567/688/695/315/453/378/806/",378,52,185.911484681966
"9:102","AN10.1","WT","female","Dorsomedial nucleus of the hypothalamus","DMH","/997/8/343/1129/1097/141/830/",141,27,172.531678733234
"9:103","AN10.1","WT","female","Ectorhinal area/Layer 1","ECT1","/997/8/567/688/695/315/895/836/",895,8,470.726684318917
"9:105","AN10.1","WT","female","Supplemental somatosensory area, layer 6a","SSs6a","/997/8/567/688/695/315/453/378/862/",378,16,54.0062512235791
"9:106","AN10.1","WT","female","Supplemental somatosensory area, layer 1","SSs1","/997/8/567/688/695/315/453/378/873/",378,208,1465.46986627587
"9:108","AN10.1","WT","female","Perirhinal area, layer 2/3","PERI2/3","/997/8/567/688/695/315/922/888/",922,7,184.036176254075
"9:110","AN10.1","WT","female","Visceral area, layer 1","VISC1","/997/8/567/688/695/315/677/897/",677,50,976.314607619159
"9:112","AN10.1","WT","female","Entorhinal area, lateral part","ENTl","/997/8/567/688/695/1089/822/909/918/",909,4,275.197798417613
"9:113","AN10.1","WT","female","cingulum bundle","cing","/997/1009/991/768/940/",768,8,80.189246622028
"9:115","AN10.1","WT","female","Posterior hypothalamic nucleus","PH","/997/8/343/1129/1097/467/946/",467,9,124.060927700048
"9:116","AN10.1","WT","female","Endopiriform nucleus, dorsal part","EPd","/997/8/567/688/703/942/952/",942,16,112.166567352518
"9:117","AN10.1","WT","female","Ventral auditory area, layer 1","AUDv1","/997/8/567/688/695/315/247/1018/959/",1018,38,1412.11445559272
"9:118","AN10.1","WT","female","Piriform cortex","PIR","/997/8/567/688/695/698/961/",698,539,548.762484601053
"9:119","AN10.1","WT","female","Retrosplenial area, lateral agranular part, layer 2/3","RSPagl2/3","/997/8/567/688/695/315/254/894/965/",894,13,212.564178030675
"9:120","AN10.1","WT","female","Endopiriform nucleus, ventral part","EPv","/997/8/567/688/703/942/966/",942,27,603.959288670171
"9:121","AN10.1","WT","female","Ectorhinal area/Layer 6a","ECT6a","/997/8/567/688/695/315/895/977/",895,5,234.807927115619
"9:122","AN10.1","WT","female","Primary somatosensory area, barrel field, layer 1","SSp-bfd1","/997/8/567/688/695/315/453/322/329/981/",329,82,531.639004149378
"9:123","AN10.1","WT","female","Fasciola cinerea","FC","/997/8/567/688/695/1089/1080/982/",1080,12,620.539869686627
"9:124","AN10.1","WT","female","Ectorhinal area/Layer 5","ECT5","/997/8/567/688/695/315/895/988/",895,6,204.974036622028
"9:126","AN10.1","WT","female","Primary somatosensory area, trunk, layer 1","SSp-tr1","/997/8/567/688/695/315/453/322/361/1006/",361,30,516.29780057137
"9:127","AN10.1","WT","female","fiber tracts","fiber tracts","/997/1009/",997,88,272.542855815538
"9:128","AN10.1","WT","female","Globus pallidus, external segment","GPe","/997/8/567/623/803/818/1022/",818,5,25.9387223622913
"9:129","AN10.1","WT","female","Ventral auditory area, layer 5","AUDv5","/997/8/567/688/695/315/247/1018/1023/",1018,6,105.75296108291
"9:133","AN10.1","WT","female","Primary somatosensory area, barrel field, layer 6a","SSp-bfd6a","/997/8/567/688/695/315/453/322/329/1038/",329,16,43.812449855282
"9:135","AN10.1","WT","female","Primary somatosensory area, barrel field, layer 4","SSp-bfd4","/997/8/567/688/695/315/453/322/329/1047/",329,13,36.7499477019975
"9:137","AN10.1","WT","female","Anteromedial visual area, layer 2/3","VISam2/3","/997/8/567/688/695/315/669/394/1066/",394,7,619.304609395736
"9:138","AN10.1","WT","female","Primary somatosensory area, barrel field, layer 5","SSp-bfd5","/997/8/567/688/695/315/453/322/329/1070/",329,17,49.7939409561022
"9:140","AN10.1","WT","female","Supplemental somatosensory area, layer 5","SSs5","/997/8/567/688/695/315/453/378/1090/",378,14,41.2156254323961
"9:142","AN10.1","WT","female","Hypothalamus","HY","/997/8/343/1129/1097/",1129,409,816.694921515418
"9:143","AN10.1","WT","female","Intercalated amygdala nucleus","IA","/997/8/567/623/477/278/1105/",278,3,66.1215313746666
"9:144","AN10.1","WT","female","Visceral area, layer 2/3","VISC2/3","/997/8/567/688/695/315/677/1106/",677,7,83.0269244454988
"9:146","AN10.1","WT","female","Temporal association areas, layer 2/3","TEa2/3","/997/8/567/688/695/315/541/1127/",541,9,247.449891396992
"9:147","AN10.1","WT","female","Primary somatosensory area, lower limb, layer 5","SSp-ll5","/997/8/567/688/695/315/453/322/337/1128/",337,3,76.5872711955273
"9:149","AN10.1","WT","female","Dentate gyrus, molecular layer","DG-mo","/997/8/567/688/695/1089/1080/726/10703/",726,48,167.048325688552
"9:150","AN10.1","WT","female","Dentate gyrus, polymorph layer","DG-po","/997/8/567/688/695/1089/1080/726/10704/",726,8,163.726413163604
"10:2","AN12","Dp2Yey","female","internal capsule","int","/997/1009/983/784/6/",784,294,518.100930995653
"10:3","AN12","Dp2Yey","female","Primary somatosensory area, trunk, layer 6a","SSp-tr6a","/997/8/567/688/695/315/453/322/361/9/",361,15,213.425912751487
"10:8","AN12","Dp2Yey","female","Intermediodorsal nucleus of the thalamus","IMD","/997/8/343/1129/549/856/444/59/",444,5,184.610840348545
"10:11","AN12","Dp2Yey","female","ventricular systems","VS","/997/73/",997,32,3238.21088848411
"10:12","AN12","Dp2Yey","female","lateral ventricle","VL","/997/73/81/",73,338,1577.52263604966
"10:13","AN12","Dp2Yey","female","Anterior hypothalamic nucleus","AHN","/997/8/343/1129/1097/467/88/",467,71,1075.28510200064
"10:14","AN12","Dp2Yey","female","Temporal association areas, layer 1","TEa1","/997/8/567/688/695/315/541/97/",541,119,4577.80342373533
"10:16","AN12","Dp2Yey","female","Periventricular hypothalamic nucleus, intermediate part","PVi","/997/8/343/1129/1097/157/118/",157,4,1171.98945209493
"10:17","AN12","Dp2Yey","female","Agranular insular area, posterior part, layer 1","AIp1","/997/8/567/688/695/315/95/111/120/",111,78,2983.70438375029
"10:18","AN12","Dp2Yey","female","optic tract","opt","/997/1009/967/848/125/",848,105,1331.55792276964
"10:19","AN12","Dp2Yey","female","Periventricular hypothalamic nucleus, posterior part","PVp","/997/8/343/1129/1097/141/126/",141,6,603.621730382294
"10:21","AN12","Dp2Yey","female","third ventricle","V3","/997/73/129/",73,66,2001.63770357565
"10:22","AN12","Dp2Yey","female","Lateral amygdala nucleus","LA","/997/8/567/688/703/131/",703,46,395.304470377945
"10:23","AN12","Dp2Yey","female","Paraventricular nucleus of the thalamus","PVT","/997/8/343/1129/549/856/571/149/",571,138,2735.11049450005
"10:24","AN12","Dp2Yey","female","Lateral dorsal nucleus of thalamus","LD","/997/8/343/1129/549/856/239/155/",239,11,38.1683362422232
"10:25","AN12","Dp2Yey","female","Dorsal auditory area, layer 6a","AUDd6a","/997/8/567/688/695/315/247/1011/156/",1011,12,319.880577917577
"10:26","AN12","Dp2Yey","female","Agranular insular area, posterior part, layer 2/3","AIp2/3","/997/8/567/688/695/315/95/111/163/",111,66,1137.85256189228
"10:27","AN12","Dp2Yey","female","Dorsal part of the lateral geniculate complex","LGd","/997/8/343/1129/549/864/1008/170/",1008,27,195.791214050558
"10:28","AN12","Dp2Yey","female","Retrochiasmatic cortex","RCH","/997/8/343/1129/1097/290/173/",290,64,2552.54656403302
"10:29","AN12","Dp2Yey","female","Ventral part of the lateral geniculate complex","LGv","/997/8/343/1129/549/856/1014/178/",1014,24,337.671473795287
"10:30","AN12","Dp2Yey","female","Nucleus of reuniens","RE","/997/8/343/1129/549/856/571/181/",571,70,1361.52335012545
"10:31","AN12","Dp2Yey","female","Lateral habenula","LH","/997/8/343/1129/549/856/958/186/",958,146,1602.82800338131
"10:33","AN12","Dp2Yey","female","Lateral hypothalamic cortex","LHA","/997/8/343/1129/1097/290/194/",290,982,1285.75599703045
"10:34","AN12","Dp2Yey","female","Primary somatosensory area, barrel field, layer 2/3","SSp-bfd2/3","/997/8/567/688/695/315/453/322/329/201/",329,385,1179.79817790131
"10:36","AN12","Dp2Yey","female","Lateral posterior nucleus of the thalamus","LP","/997/8/343/1129/549/856/138/218/",138,82,384.085735430504
"10:37","AN12","Dp2Yey","female","Arcuate hypothalamic nucleus","ARH","/997/8/343/1129/1097/157/223/",157,7,802.108399220809
"10:38","AN12","Dp2Yey","female","Temporal association areas, layer 4","TEa4","/997/8/567/688/695/315/541/234/",541,31,1424.56688571297
"10:40","AN12","Dp2Yey","female","Primary auditory area, layer 2/3","AUDp2/3","/997/8/567/688/695/315/247/1002/251/",1002,87,2250.03879377231
"10:41","AN12","Dp2Yey","female","Dorsal auditory area, layer 5","AUDd5","/997/8/567/688/695/315/247/1011/252/",1011,39,541.365907828984
"10:42","AN12","Dp2Yey","female","Reticular nucleus of the thalamus","RT","/997/8/343/1129/549/856/262/",856,12,44.2881237705432
"10:43","AN12","Dp2Yey","female","Retrosplenial area, dorsal part, layer 6a","RSPd6a","/997/8/567/688/695/315/254/879/274/",879,52,594.2789225266
"10:44","AN12","Dp2Yey","female","Striatum-like amygdala nuclei","sAMY","/997/8/567/623/477/278/",477,50,2463.29687653956
"10:46","AN12","Dp2Yey","female","Anteromedial visual area, layer 1","VISam1","/997/8/567/688/695/315/669/394/281/",394,20,1412.82848262221
"10:47","AN12","Dp2Yey","female","Temporal association areas, layer 5","TEa5","/997/8/567/688/695/315/541/289/",541,47,612.034951102314
"10:48","AN12","Dp2Yey","female","Bed nucleus of the accessory olfactory tract","BA","/997/8/567/623/477/278/292/",278,5,2813.7310073157
"10:49","AN12","Dp2Yey","female","stria terminalis","st","/997/1009/991/768/301/",768,164,1406.54213622875
"10:50","AN12","Dp2Yey","female","Basolateral amygdala nucleus, anterior part","BLAa","/997/8/567/688/703/295/303/",295,26,228.088182400365
"10:51","AN12","Dp2Yey","female","Basolateral amygdala nucleus, posterior part","BLAp","/997/8/567/688/703/295/311/",295,15,249.5342028214
"10:53","AN12","Dp2Yey","female","Agranular insular area, posterior part, layer 6a","AIp6a","/997/8/567/688/695/315/95/111/314/",111,40,984.688100044311
"10:54","AN12","Dp2Yey","female","Basomedial amygdala ","BMA","/997/8/567/688/703/319/",703,161,1235.95160596942
"10:57","AN12","Dp2Yey","female","Substantia innominata","SI","/997/8/567/623/803/835/342/",835,109,1843.42708315716
"10:58","AN12","Dp2Yey","female","Agranular insular area, posterior part, layer 5","AIp5","/997/8/567/688/695/315/95/111/344/",111,52,873.46513698285
"10:62","AN12","Dp2Yey","female","Mediodorsal nucleus of thalamus","MD","/997/8/343/1129/549/856/444/362/",444,128,331.577011351332
"10:63","AN12","Dp2Yey","female","Parasubthalamic nucleus","PSTN","/997/8/343/1129/1097/290/364/",290,48,2350.98202478327
"10:65","AN12","Dp2Yey","female","CA1","CA1","/997/8/567/688/695/1089/1080/375/382/",375,346,425.397980712013
"10:67","AN12","Dp2Yey","female","Medial amygdala nucleus","MEA","/997/8/567/623/477/278/403/",278,468,2612.32144950349
"10:68","AN12","Dp2Yey","female","Subparafascicular nucleus, magnocellular part","SPFm","/997/8/343/1129/549/864/406/414/",406,64,2773.68466672445
"10:69","AN12","Dp2Yey","female","CA2","CA2","/997/8/567/688/695/1089/1080/375/423/",375,66,326.106290886811
"10:70","AN12","Dp2Yey","female","Ectorhinal area/Layer 2/3","ECT2/3","/997/8/567/688/695/315/895/427/",895,100,2636.1575367744
"10:71","AN12","Dp2Yey","female","Retrosplenial area, ventral part, layer 2/3","RSPv2/3","/997/8/567/688/695/315/254/886/430/",886,147,1228.75795140137
"10:72","AN12","Dp2Yey","female","Anteromedial visual area, layer 5","VISam5","/997/8/567/688/695/315/669/394/433/",394,12,398.432830865263
"10:73","AN12","Dp2Yey","female","Retrosplenial area, dorsal part, layer 2/3","RSPd2/3","/997/8/567/688/695/315/254/879/434/",879,198,1883.07797654712
"10:74","AN12","Dp2Yey","female","columns of the fornix","fx","/997/1009/991/768/1099/737/436/",737,11,484.60284594035
"10:76","AN12","Dp2Yey","female","Retrosplenial area, dorsal part, layer 1","RSPd1","/997/8/567/688/695/315/254/879/442/",879,119,2128.07811298485
"10:77","AN12","Dp2Yey","female","dorsal hippocampal commissure","dhc","/997/1009/991/768/1099/618/443/",618,86,1210.14268426533
"10:78","AN12","Dp2Yey","female","Primary somatosensory area, upper limb, layer 1","SSp-ul1","/997/8/567/688/695/315/453/322/369/450/",369,8,1391.30434782609
"10:79","AN12","Dp2Yey","female","Basolateral amygdala nucleus, ventral part","BLAv","/997/8/567/688/703/295/451/",295,56,1507.48357919673
"10:81","AN12","Dp2Yey","female","CA3","CA3","/997/8/567/688/695/1089/1080/375/463/",375,299,525.896442372127
"10:82","AN12","Dp2Yey","female","alveus","alv","/997/1009/991/768/1099/466/",1099,32,404.53074433657
"10:83","AN12","Dp2Yey","female","Subthalamic nucleus","STN","/997/8/343/1129/1097/290/470/",290,51,782.112624217887
"10:84","AN12","Dp2Yey","female","Striatum","STR","/997/8/567/623/477/",623,197,1805.60010998579
"10:85","AN12","Dp2Yey","female","Primary somatosensory area, lower limb, layer 6a","SSp-ll6a","/997/8/567/688/695/315/453/322/337/478/",337,32,413.442034134808
"10:86","AN12","Dp2Yey","female","Medial habenula","MH","/997/8/343/1129/549/856/958/483/",958,104,1715.88846724963
"10:91","AN12","Dp2Yey","female","Dorsal auditory area, layer 1","AUDd1","/997/8/567/688/695/315/247/1011/527/",1011,166,4597.44647852217
"10:94","AN12","Dp2Yey","female","Central amygdala ","CEA","/997/8/567/623/477/278/536/",278,503,2854.6295508073
"10:95","AN12","Dp2Yey","female","Perirhinal area, layer 1","PERI1","/997/8/567/688/695/315/922/540/",922,26,2704.95214315439
"10:96","AN12","Dp2Yey","female","Retrosplenial area, ventral part, layer 1","RSPv1","/997/8/567/688/695/315/254/886/542/",886,56,1043.27738137377
"10:97","AN12","Dp2Yey","female","Thalamus","TH","/997/8/343/1129/549/",1129,443,542.912116867042
"10:101","AN12","Dp2Yey","female","Retrosplenial area, ventral part, layer 6a","RSPv6a","/997/8/567/688/695/315/254/886/590/",886,24,404.98126961628
"10:102","AN12","Dp2Yey","female","fasciculus retroflexus","fr","/997/1009/991/824/1083/595/",1083,56,1603.11462269552
"10:104","AN12","Dp2Yey","female","Central medial nucleus of the thalamus","CM","/997/8/343/1129/549/856/51/599/",51,4,121.584242682148
"10:105","AN12","Dp2Yey","female","Dorsal auditory area, layer 2/3","AUDd2/3","/997/8/567/688/695/315/247/1011/600/",1011,87,1456.57888128045
"10:106","AN12","Dp2Yey","female","fimbria","fi","/997/1009/991/768/1099/603/",1099,109,482.162209983854
"10:108","AN12","Dp2Yey","female","Retrosplenial area, dorsal part, layer 5","RSPd5","/997/8/567/688/695/315/254/879/610/",879,45,318.687855868106
"10:109","AN12","Dp2Yey","female","habenular commissure","hbc","/997/1009/991/824/1083/611/",1083,27,3542.3773287851
"10:110","AN12","Dp2Yey","female","Tuberal nucleus","TU","/997/8/343/1129/1097/290/614/",290,349,3145.58941495642
"10:112","AN12","Dp2Yey","female","Primary somatosensory area, upper limb, layer 5","SSp-ul5","/997/8/567/688/695/315/453/322/369/625/",369,21,652.538686222112
"10:113","AN12","Dp2Yey","female","Dentate gyrus, granule cell layer","DG-sg","/997/8/567/688/695/1089/1080/726/632/",726,180,1035.47062139743
"10:115","AN12","Dp2Yey","female","Cortical amygdala area, anterior part","COAa","/997/8/567/688/695/698/631/639/",631,65,2067.29851790599
"10:116","AN12","Dp2Yey","female","Cortical amygdala area, posterior part","COAp","/997/8/567/688/695/698/631/647/",631,234,2159.46843853821
"10:119","AN12","Dp2Yey","female","Primary somatosensory area, trunk, layer 2/3","SSp-tr2/3","/997/8/567/688/695/315/453/322/361/670/",361,190,1747.70498739813
"10:120","AN12","Dp2Yey","female","Retrosplenial area, lateral agranular part, layer 1","RSPagl1","/997/8/567/688/695/315/254/894/671/",894,77,2425.27323695235
"10:121","AN12","Dp2Yey","female","Caudoputamen","CP","/997/8/567/623/477/485/672/",485,797,640.050111828078
"10:122","AN12","Dp2Yey","female","Dorsal auditory area, layer 4","AUDd4","/997/8/567/688/695/315/247/1011/678/",1011,9,345.927662682092
"10:125","AN12","Dp2Yey","female","Retrosplenial area, ventral part, layer 5","RSPv5","/997/8/567/688/695/315/254/886/687/",886,123,599.383074006754
"10:126","AN12","Dp2Yey","female","mammillothalamic tract","mtt","/997/1009/991/824/46/690/",46,99,2188.90952507296
"10:127","AN12","Dp2Yey","female","Perirhinal area, layer 5","PERI5","/997/8/567/688/695/315/922/692/",922,13,446.965789926079
"10:128","AN12","Dp2Yey","female","Ventromedial hypothalamic nucleus","VMH","/997/8/343/1129/1097/467/693/",467,188,1708.90448314729
"10:129","AN12","Dp2Yey","female","Olfactory areas","OLF","/997/8/567/688/695/698/",695,93,1919.58388375165
"10:131","AN12","Dp2Yey","female","Cortical subplate","CTXsp","/997/8/567/688/703/",688,84,856.845584185079
